idcliente,duration,previous,housing,campaign,loan,default,target,muestra
8469,217,7,0,1,0,0,1,1
8470,231,0,1,3,0,0,1,1
8471,167,0,0,1,0,0,1,1
8472,559,2,0,1,0,0,1,1
8473,187,1,0,1,0,0,1,1
8474,161,5,0,2,0,0,1,0
8475,252,2,0,1,0,0,1,1
8476,235,2,0,1,0,0,1,1
8477,290,0,0,1,0,0,1,1
8478,294,2,0,3,0,0,1,1
8479,179,2,0,3,0,0,1,0
8480,213,0,0,1,0,0,1,0
8481,265,3,1,1,0,0,1,1
8482,704,0,0,2,0,0,1,1
8483,176,4,1,2,0,0,1,1
8484,651,0,0,1,0,0,1,0
8485,167,5,1,1,0,0,1,0
8486,408,0,0,1,0,0,1,1
8487,254,0,0,1,0,0,1,1
8488,140,0,0,1,0,0,1,0
8489,229,4,0,2,0,0,1,0
8490,139,1,1,3,0,0,1,1
8491,315,0,1,2,0,0,1,1
8492,149,5,1,1,0,0,1,1
8493,349,3,0,1,0,0,1,1
8494,1244,0,1,1,1,0,1,1
8495,221,1,1,1,0,0,1,1
8496,175,2,1,2,0,0,1,0
8497,206,1,1,1,0,0,1,1
8498,589,0,1,2,0,0,1,1
8499,429,0,0,2,0,0,1,1
8500,623,2,0,2,0,0,1,1
8501,137,3,1,2,0,0,1,1
8502,182,1,0,1,0,0,1,0
8503,668,1,1,2,0,0,1,1
8504,449,0,0,1,0,0,1,0
8505,582,0,0,1,0,0,1,1
8506,1336,0,0,2,0,0,1,0
8507,239,4,1,2,0,0,1,1
8508,641,0,0,1,0,0,1,0
8509,178,0,0,2,0,0,1,1
8510,576,0,0,1,0,0,1,0
8511,1064,0,0,1,0,0,1,1
8512,147,1,0,2,0,0,1,1
8513,398,3,0,4,0,0,1,1
8514,307,0,1,1,0,0,1,1
8515,131,3,0,1,0,0,1,0
8516,267,0,0,1,0,0,1,1
8517,417,9,0,1,0,0,1,1
8518,810,6,1,3,0,0,1,0
8519,306,3,0,1,0,0,1,1
8520,332,0,0,1,0,0,1,1
8521,338,1,0,2,0,0,1,1
8522,188,5,0,3,0,0,1,1
8523,255,1,0,2,0,0,1,1
8524,293,1,0,1,0,0,1,0
8525,289,0,0,2,0,0,1,1
8526,562,0,0,2,0,0,1,0
8527,489,0,0,5,0,1,1,1
8528,784,10,1,3,0,0,1,1
8529,425,0,0,2,0,0,1,1
8530,414,0,0,1,0,0,1,1
8531,148,0,1,2,0,0,1,1
8532,315,1,0,2,0,0,1,0
8533,282,0,0,1,0,0,1,1
8534,399,1,0,1,0,0,1,0
8535,234,0,0,1,0,0,1,0
8536,192,0,0,3,0,0,1,0
8537,496,0,0,2,0,0,1,1
8538,293,2,0,2,0,0,1,1
8539,227,1,0,2,0,0,1,1
8540,477,0,1,2,1,0,1,0
8541,204,1,0,3,0,0,1,0
8542,738,0,0,1,0,0,1,1
8543,320,2,0,2,0,0,1,0
8544,393,1,1,2,0,0,1,1
8545,479,0,0,1,0,0,1,1
8546,284,0,0,3,0,0,1,1
8547,354,0,0,3,0,0,1,1
8548,640,4,0,2,0,0,1,1
8549,150,0,0,2,0,0,1,1
8550,156,0,0,2,0,0,1,1
8551,172,0,0,4,0,0,1,0
8552,225,0,0,1,0,0,1,1
8553,209,2,0,2,0,0,1,1
8554,436,5,0,1,0,0,1,0
8555,326,0,0,3,0,0,1,1
8556,186,0,0,1,0,0,1,0
8557,137,5,0,1,0,0,1,1
8558,185,0,0,1,0,0,1,1
8559,125,0,0,1,0,0,1,1
8560,94,0,0,4,0,0,1,1
8561,801,0,1,2,0,0,1,0
8562,276,0,1,2,0,0,1,1
8563,100,0,0,2,0,0,1,1
8564,201,0,0,1,0,0,1,1
8565,391,1,0,3,0,0,1,1
8566,190,3,1,3,0,0,1,1
8567,498,1,0,2,0,0,1,0
8568,880,1,1,3,0,0,1,1
8569,260,1,1,3,0,0,1,1
8570,211,0,0,3,0,0,1,1
8571,308,1,1,1,0,0,1,1
8572,348,0,0,1,0,0,1,1
8573,199,0,0,1,0,0,1,1
8574,286,0,0,1,0,0,1,1
8575,220,0,0,1,0,0,1,1
8576,343,1,0,2,0,0,1,1
8577,711,0,1,1,0,0,1,1
8578,606,1,0,1,0,0,1,1
8579,156,1,1,1,0,0,1,1
8580,460,0,1,2,0,0,1,1
8581,205,0,0,1,0,0,1,1
8582,215,2,0,1,0,0,1,1
8583,161,1,0,1,0,0,1,0
8584,237,0,0,1,0,0,1,1
8585,148,2,0,1,0,0,1,1
8586,216,0,1,1,0,0,1,1
8587,193,3,0,1,1,0,1,1
8588,370,0,0,2,0,0,1,1
8589,532,5,1,1,0,0,1,1
8590,441,0,0,1,0,0,1,1
8591,574,3,0,1,0,0,1,0
8592,238,0,0,4,0,0,1,1
8593,768,3,1,2,0,0,1,0
8594,225,0,0,2,0,0,1,1
8595,335,0,0,1,0,0,1,1
8596,240,1,0,2,0,0,1,0
8597,164,0,0,1,0,0,1,1
8598,634,0,0,1,0,0,1,0
8599,232,0,0,3,0,0,1,0
8600,145,2,0,1,0,0,1,1
8601,195,4,0,1,0,0,1,0
8602,338,0,0,1,0,0,1,0
8603,329,2,0,3,0,0,1,1
8604,267,0,0,1,0,0,1,1
8605,474,0,0,1,0,0,1,0
8606,377,1,0,6,0,0,1,1
8607,217,6,0,1,0,0,1,0
8608,158,0,1,1,0,0,1,1
8609,195,0,0,1,0,0,1,0
8610,184,0,0,1,0,0,1,0
8611,293,4,0,1,0,0,1,1
8612,63,1,1,2,0,0,1,1
8613,78,0,0,3,0,0,1,1
8614,273,3,1,1,0,0,1,1
8615,228,1,0,4,0,0,1,1
8616,216,1,0,3,0,0,1,1
8617,374,0,0,1,1,0,1,1
8618,168,1,1,1,0,0,1,0
8619,158,0,1,1,0,0,1,1
8620,273,1,0,1,0,0,1,1
8621,276,0,0,1,1,0,1,1
8622,531,2,0,2,0,0,1,0
8623,116,0,0,1,0,0,1,1
8624,126,4,1,1,0,0,1,1
8625,252,0,0,1,0,0,1,1
8626,343,2,1,2,0,0,1,1
8627,252,0,0,4,0,0,1,0
8628,534,0,0,3,0,0,1,1
8629,744,3,1,1,0,0,1,0
8630,438,3,0,1,0,0,1,0
8631,130,1,0,2,0,0,1,0
8632,467,4,0,2,0,0,1,1
8633,232,0,0,2,0,0,1,0
8634,511,13,1,1,0,0,1,1
8635,192,1,1,1,0,0,1,1
8636,130,0,0,2,0,0,1,1
8637,479,0,0,1,0,0,1,1
8638,412,0,0,2,0,0,1,1
8639,242,4,0,6,0,0,1,0
8640,291,4,0,2,0,0,1,1
8641,128,0,0,3,0,0,1,1
8642,314,0,0,1,0,0,1,0
8643,323,0,0,1,0,0,1,1
8644,189,0,0,1,0,0,1,0
8645,244,0,0,2,0,0,1,1
8646,186,0,0,1,0,0,1,0
8647,513,0,0,1,0,0,1,1
8648,624,0,0,1,0,0,1,1
8649,257,3,1,1,0,0,1,1
8650,170,0,0,4,0,0,1,1
8651,700,1,0,4,0,0,1,1
8652,157,1,1,2,0,0,1,1
8653,259,4,1,3,0,0,1,1
8654,212,0,0,1,0,0,1,0
8655,445,0,0,3,0,0,1,1
8656,398,1,1,2,0,0,1,1
8657,81,1,0,1,0,0,1,0
8658,162,0,0,2,0,0,1,0
8659,207,5,1,3,0,0,1,1
8660,622,0,0,1,0,0,1,1
8661,173,4,1,1,0,0,1,0
8662,370,4,1,1,0,0,1,1
8663,261,0,0,1,0,0,1,1
8664,155,8,0,2,0,0,1,1
8665,207,1,0,8,0,0,1,1
8666,160,1,0,3,0,0,1,1
8667,473,1,1,2,1,0,1,1
8668,186,2,1,3,0,0,1,1
8669,267,1,1,1,0,0,1,0
8670,470,3,0,1,0,0,1,1
8671,271,0,0,2,0,0,1,0
8672,219,12,1,1,0,0,1,1
8673,268,0,1,8,0,0,1,1
8674,265,4,1,2,0,0,1,1
8675,120,5,1,1,0,0,1,1
8676,212,0,0,1,0,0,1,1
8677,82,0,0,1,0,0,1,1
8678,181,2,0,1,0,0,1,0
8679,531,0,1,2,0,0,1,1
8680,378,1,1,2,0,0,1,1
8681,140,0,0,2,0,0,1,1
8682,233,0,0,2,0,0,1,1
8683,121,5,1,3,0,0,1,1
8684,260,8,0,1,0,0,1,1
8685,471,1,0,1,0,0,1,1
8686,444,1,0,1,0,0,1,1
8687,365,1,0,1,0,0,1,1
8688,331,2,0,1,0,0,1,1
8689,733,1,0,1,0,0,1,1
8690,299,0,0,1,0,0,1,1
8691,316,0,0,3,0,0,1,0
8692,328,2,0,2,0,0,1,0
8693,520,0,0,1,0,0,1,1
8694,730,4,1,1,0,0,1,1
8695,879,0,0,1,0,0,1,1
8696,293,1,0,1,0,0,1,1
8697,230,7,1,1,0,0,1,1
8698,770,0,0,3,0,0,1,1
8699,563,4,0,1,0,0,1,1
8700,434,1,0,2,0,0,1,1
8701,569,0,0,4,0,0,1,0
8702,281,2,0,3,0,0,1,1
8703,350,5,0,1,0,0,1,1
8704,219,0,0,1,0,0,1,0
8705,497,0,0,1,0,0,1,0
8706,211,1,1,1,0,0,1,1
8707,587,0,0,1,0,0,1,1
8708,351,6,1,1,0,0,1,0
8709,231,3,0,1,0,0,1,1
8710,800,3,0,2,0,0,1,1
8711,293,0,0,1,0,0,1,0
8712,495,3,0,1,0,0,1,1
8713,206,0,0,1,0,0,1,0
8714,261,1,0,1,0,0,1,1
8715,169,0,0,1,0,0,1,1
8716,165,4,0,1,0,0,1,1
8717,445,0,0,2,0,0,1,1
8718,260,1,0,1,0,0,1,1
8719,137,0,1,1,0,0,1,0
8720,519,2,0,1,0,0,1,1
8721,140,0,0,1,0,0,1,1
8722,108,3,1,2,0,0,1,0
8723,400,1,0,2,0,0,1,1
8724,376,0,0,2,0,0,1,1
8725,298,0,0,3,1,0,1,1
8726,475,0,0,5,0,0,1,0
8727,276,3,0,1,0,0,1,1
8728,394,0,0,1,0,0,1,1
8729,569,0,0,3,0,0,1,1
8730,234,1,0,1,0,0,1,1
8731,408,0,0,1,0,0,1,1
8732,214,4,0,2,0,0,1,0
8733,345,0,0,1,0,0,1,1
8734,397,0,1,1,0,0,1,0
8735,344,1,0,1,0,0,1,1
8736,344,0,1,1,0,0,1,1
8737,278,4,0,2,0,0,1,1
8738,259,4,1,2,1,0,1,0
8739,84,0,0,3,0,0,1,1
8740,185,5,1,1,0,0,1,0
8741,230,0,1,3,0,0,1,0
8742,260,3,0,3,0,0,1,1
8743,212,0,1,1,0,0,1,0
8744,285,0,0,1,0,0,1,0
8745,91,5,0,1,0,0,1,1
8746,91,2,1,1,0,0,1,0
8747,210,0,0,1,0,0,1,1
8748,108,2,1,2,0,0,1,1
8749,100,0,1,2,0,0,1,0
8750,106,0,0,2,0,0,1,1
8751,240,3,0,2,0,0,1,1
8752,658,2,0,4,0,0,1,0
8753,290,0,0,2,0,0,1,1
8754,335,0,1,4,0,1,1,1
8755,185,0,1,2,1,0,1,1
8756,961,0,0,5,0,0,1,1
8757,170,3,0,1,0,0,1,0
8758,722,0,1,1,0,0,1,1
8759,150,3,0,1,0,0,1,1
8760,1962,3,1,1,0,0,1,1
8761,215,0,0,1,0,0,1,1
8762,107,2,0,2,0,0,1,0
8763,173,4,0,2,0,0,1,1
8764,89,1,0,2,0,0,1,1
8765,875,0,0,1,0,0,1,0
8766,126,1,0,2,0,0,1,1
8767,91,3,0,1,0,0,1,1
8768,106,3,0,1,0,0,1,1
8769,925,2,0,1,0,0,1,0
8770,1702,2,0,3,0,0,1,0
8771,153,2,0,1,0,0,1,0
8772,152,1,1,1,0,0,1,1
8773,292,0,0,1,0,0,1,1
8774,387,0,0,1,0,0,1,0
8775,543,0,0,1,0,0,1,0
8776,890,0,0,5,0,0,1,0
8777,267,2,0,2,0,0,1,1
8778,115,0,0,3,0,0,1,0
8779,1104,2,0,2,0,0,1,1
8780,773,2,0,1,0,0,1,1
8781,83,3,0,1,0,0,1,1
8782,173,2,0,1,0,0,1,1
8783,239,2,1,1,0,0,1,1
8784,369,0,0,1,0,0,1,1
8785,299,1,0,1,0,0,1,1
8786,261,0,0,1,0,0,1,0
8787,692,0,0,1,0,0,1,1
8788,210,0,0,1,0,0,1,1
8789,299,0,0,2,0,0,1,1
8790,294,7,0,2,0,0,1,0
8791,341,3,0,3,0,0,1,0
8792,316,1,1,1,0,0,1,0
8793,159,2,0,1,0,0,1,1
8794,117,1,0,1,0,0,1,1
8795,234,0,0,1,0,0,1,1
8796,992,0,0,2,0,0,1,0
8797,305,1,0,2,0,0,1,1
8798,194,1,0,1,0,0,1,0
8799,238,2,0,1,0,0,1,0
8800,101,0,0,1,0,0,1,1
8801,137,1,1,1,0,0,1,0
8802,502,3,0,1,0,0,1,1
8803,194,1,0,2,0,0,1,0
8804,849,1,0,2,0,0,1,1
8805,215,0,0,1,0,0,1,1
8806,144,0,0,1,0,0,1,0
8807,728,0,0,1,0,0,1,1
8808,384,0,0,2,0,0,1,1
8809,480,5,0,1,0,0,1,0
8810,296,0,0,3,0,0,1,0
8811,371,1,1,1,0,0,1,1
8812,201,3,0,1,0,0,1,1
8813,290,1,0,1,0,0,1,1
8814,335,0,0,1,0,0,1,1
8815,147,5,1,1,0,0,1,0
8816,234,2,1,2,0,0,1,1
8817,667,1,1,1,0,0,1,0
8818,137,0,0,1,0,0,1,1
8819,153,1,0,1,0,0,1,1
8820,611,1,0,2,0,0,1,0
8821,266,1,0,3,0,0,1,1
8822,1106,0,0,2,0,0,1,1
8823,261,1,0,1,0,0,1,1
8824,105,0,0,1,0,0,1,1
8825,511,1,0,3,0,0,1,1
8826,138,0,0,1,1,0,1,1
8827,180,0,0,1,0,0,1,0
8828,146,0,1,1,0,0,1,1
8829,411,0,0,2,0,0,1,1
8830,79,0,0,2,0,0,1,1
8831,1226,0,1,2,1,0,1,1
8832,242,2,0,1,0,0,1,1
8833,221,1,0,1,0,0,1,0
8834,210,2,1,1,0,0,1,1
8835,896,2,0,1,0,0,1,1
8836,301,0,0,2,0,0,1,1
8837,204,5,0,2,0,0,1,0
8838,1003,0,0,3,0,0,1,1
8839,216,1,0,1,0,0,1,1
8840,84,1,0,1,0,0,1,0
8841,958,0,0,1,0,0,1,1
8842,290,0,0,2,0,0,1,1
8843,441,5,0,5,0,0,1,1
8844,244,1,0,1,0,0,1,0
8845,485,3,0,3,0,0,1,1
8846,457,0,0,2,0,0,1,0
8847,134,1,0,2,0,0,1,1
8848,166,5,1,3,0,0,1,1
8849,570,1,0,1,0,0,1,1
8850,115,2,0,1,0,0,1,1
8851,186,1,0,1,0,0,1,1
8852,847,1,0,1,0,0,1,1
8853,154,5,0,2,0,0,1,1
8854,258,0,0,1,0,0,1,1
8855,170,1,0,1,0,0,1,0
8856,154,0,0,2,0,0,1,1
8857,306,0,0,1,0,0,1,1
8858,434,1,0,1,0,0,1,1
8859,447,5,0,1,0,0,1,1
8860,156,0,0,1,0,0,1,1
8861,324,3,0,1,0,0,1,1
8862,717,0,0,2,0,0,1,0
8863,136,0,0,2,0,0,1,0
8864,343,0,0,3,0,0,1,1
8865,131,0,0,1,0,0,1,1
8866,98,0,0,1,0,0,1,1
8867,385,0,0,2,0,0,1,1
8868,233,3,0,2,0,0,1,0
8869,328,0,0,1,0,0,1,0
8870,332,3,0,1,0,0,1,1
8871,148,2,0,2,0,0,1,1
8872,513,0,0,1,0,0,1,1
8873,373,0,0,1,0,0,1,1
8874,213,0,0,1,0,0,1,1
8875,349,2,1,1,0,0,1,1
8876,595,2,0,2,1,0,1,1
8877,427,0,1,1,0,0,1,1
8878,676,2,0,2,0,0,1,1
8879,192,1,0,3,0,0,1,1
8880,828,1,0,1,0,0,1,1
8881,576,4,1,1,0,0,1,0
8882,825,4,0,1,0,0,1,1
8883,467,1,0,2,0,0,1,1
8884,512,1,0,2,0,0,1,0
8885,749,0,0,1,0,0,1,1
8886,135,0,0,1,0,0,1,1
8887,307,1,1,1,0,0,1,1
8888,287,0,1,1,1,0,1,1
8889,107,0,0,2,0,0,1,1
8890,200,0,0,1,0,0,1,1
8891,252,0,0,2,0,0,1,1
8892,249,2,1,2,0,0,1,0
8893,360,0,0,5,0,0,1,1
8894,257,3,0,1,0,0,1,1
8895,313,0,0,3,0,0,1,1
8896,118,0,0,2,0,0,1,1
8897,127,2,0,3,0,0,1,1
8898,277,2,0,1,0,0,1,1
8899,181,1,0,1,1,0,1,1
8900,133,2,0,1,0,0,1,1
8901,247,3,0,1,1,0,1,1
8902,504,2,0,1,0,0,1,1
8903,1002,0,0,4,0,0,1,1
8904,306,1,0,3,0,0,1,1
8905,260,1,0,2,0,0,1,1
8906,97,0,0,1,0,0,1,1
8907,344,1,0,1,0,0,1,0
8908,336,5,0,2,0,0,1,1
8909,270,1,0,3,0,0,1,1
8910,130,1,1,1,0,0,1,0
8911,210,0,0,1,0,0,1,1
8912,149,0,0,1,0,0,1,1
8913,476,2,0,1,0,0,1,1
8914,427,2,0,1,0,0,1,0
8915,255,2,0,4,0,0,1,0
8916,438,2,0,1,0,0,1,1
8917,221,3,1,2,0,0,1,1
8918,281,4,0,1,0,0,1,1
8919,257,3,0,2,0,0,1,0
8920,282,0,0,2,0,0,1,1
8921,355,5,0,1,0,0,1,0
8922,131,0,0,1,0,0,1,1
8923,143,1,0,1,0,0,1,1
8924,207,0,0,1,0,0,1,1
8925,96,1,1,1,0,0,1,0
8926,297,3,0,1,0,0,1,1
8927,102,3,0,1,0,0,1,1
8928,424,1,1,1,0,0,1,0
8929,137,0,0,1,0,0,1,0
8930,759,0,0,2,0,0,1,1
8931,624,0,1,1,0,0,1,1
8932,298,8,0,1,0,0,1,1
8933,255,1,0,3,0,0,1,0
8934,418,0,0,2,0,0,1,1
8935,146,1,0,2,0,0,1,1
8936,353,0,0,1,0,0,1,0
8937,113,0,0,1,0,0,1,0
8938,149,0,0,1,0,0,1,1
8939,96,0,0,1,1,0,1,1
8940,509,0,0,1,0,0,1,0
8941,371,0,0,1,0,0,1,1
8942,501,0,0,1,0,0,1,0
8943,524,1,1,3,0,0,1,0
8944,207,1,0,1,0,0,1,1
8945,164,0,1,2,0,0,1,0
8946,423,0,0,3,0,0,1,0
8947,139,0,0,1,0,0,1,0
8948,164,0,0,1,0,0,1,1
8949,142,0,1,1,0,0,1,1
8950,209,2,0,1,0,0,1,0
8951,1707,0,0,2,0,0,1,0
8952,189,0,0,3,0,0,1,1
8953,251,0,0,2,0,0,1,1
8954,401,0,0,1,0,0,1,1
8955,215,5,0,3,0,0,1,1
8956,264,0,0,1,0,0,1,0
8957,106,2,0,2,0,0,1,1
8958,215,2,0,2,0,0,1,1
8959,288,0,1,3,0,0,1,1
8960,124,0,0,1,0,0,1,1
8961,136,1,0,1,0,0,1,0
8962,220,3,0,3,0,0,1,0
8963,746,1,0,2,0,0,1,1
8964,377,1,1,1,0,0,1,1
8965,424,3,0,2,0,0,1,1
8966,279,1,0,1,0,0,1,0
8967,445,0,0,1,0,0,1,1
8968,212,0,0,2,0,0,1,0
8969,373,0,0,3,0,0,1,0
8970,125,0,0,1,0,0,1,1
8971,217,0,0,1,0,0,1,0
8972,640,0,0,1,0,0,1,1
8973,144,0,0,1,0,0,1,1
8974,480,0,0,1,0,0,1,1
8975,196,0,0,2,0,0,1,1
8976,294,1,0,1,0,0,1,0
8977,257,0,0,3,0,0,1,1
8978,175,1,0,1,0,0,1,0
8979,368,0,0,2,0,0,1,1
8980,416,0,0,2,0,0,1,1
8981,182,1,0,1,1,0,1,1
8982,188,1,0,1,0,0,1,1
8983,162,0,0,2,0,0,1,1
8984,209,1,0,2,0,0,1,1
8985,46,0,0,3,0,0,1,1
8986,102,0,1,1,0,0,1,0
8987,289,0,0,1,0,0,1,1
8988,1233,2,1,1,1,0,1,1
8989,187,0,1,1,0,0,1,1
8990,149,0,0,1,0,0,1,0
8991,566,7,1,1,0,0,1,1
8992,412,0,1,1,0,0,1,1
8993,537,0,0,1,0,0,1,1
8994,217,2,0,1,0,0,1,1
8995,181,7,0,4,0,0,1,1
8996,215,0,0,1,0,0,1,1
8997,358,0,0,1,0,0,1,1
8998,179,0,0,1,0,0,1,1
8999,322,0,0,1,0,0,1,0
9000,284,1,0,2,0,0,1,1
9001,383,0,0,1,0,0,1,1
9002,358,2,0,1,0,0,1,1
9003,464,8,0,5,0,0,1,1
9004,455,2,0,2,0,0,1,1
9005,368,2,1,2,0,0,1,1
9006,178,1,0,2,0,0,1,1
9007,178,0,0,1,0,0,1,1
9008,262,2,0,1,0,0,1,1
9009,118,0,0,1,0,0,1,1
9010,165,7,0,1,0,0,1,1
9011,98,2,0,1,0,0,1,1
9012,201,0,0,1,0,0,1,1
9013,161,2,1,1,0,0,1,1
9014,696,12,0,2,0,0,1,1
9015,263,1,0,1,0,0,1,1
9016,347,2,0,4,0,0,1,1
9017,182,1,0,2,0,0,1,0
9018,193,0,0,2,0,0,1,1
9019,406,0,0,2,0,0,1,1
9020,147,8,0,1,0,0,1,1
9021,318,6,0,2,0,0,1,0
9022,95,3,0,1,0,0,1,1
9023,89,4,1,1,0,0,1,1
9024,344,2,0,2,0,0,1,0
9025,266,3,1,2,0,0,1,1
9026,144,2,0,3,1,0,1,1
9027,301,1,0,2,0,0,1,0
9028,254,0,0,5,0,0,1,0
9029,293,10,0,3,0,0,1,0
9030,594,1,0,1,0,0,1,1
9031,213,1,0,1,0,0,1,1
9032,131,3,1,4,0,0,1,0
9033,269,0,0,2,0,0,1,1
9034,406,1,0,1,0,0,1,1
9035,166,1,0,1,0,0,1,1
9036,69,0,0,3,0,0,1,0
9037,199,0,0,1,0,0,1,1
9038,131,5,0,1,0,0,1,1
9039,229,3,1,2,0,0,1,0
9040,166,7,0,3,0,0,1,1
9041,244,0,0,2,0,0,1,1
9042,172,5,1,1,0,0,1,0
9043,241,1,0,1,0,0,1,1
9044,513,1,0,1,0,0,1,0
9045,71,1,0,1,0,0,1,1
9046,90,6,0,3,0,0,1,0
9047,227,6,1,3,0,0,1,1
9048,123,1,0,1,0,0,1,0
9049,253,4,0,1,0,0,1,0
9050,226,1,0,1,0,0,1,1
9051,241,0,0,1,0,0,1,0
9052,110,1,0,1,0,0,1,1
9053,134,3,0,2,0,0,1,1
9054,126,5,0,1,0,0,1,0
9055,104,2,0,1,0,0,1,1
9056,226,0,0,1,0,0,1,1
9057,89,3,0,1,1,0,1,0
9058,169,2,1,1,0,0,1,1
9059,134,0,0,1,0,0,1,1
9060,247,8,0,1,0,0,1,1
9061,893,0,1,7,0,0,1,1
9062,192,2,0,2,0,0,1,0
9063,707,2,1,2,0,0,1,1
9064,627,1,0,2,0,0,1,1
9065,411,1,0,4,0,0,1,1
9066,176,2,1,2,0,0,1,1
9067,181,1,1,1,0,0,1,1
9068,122,3,0,1,0,0,1,1
9069,2184,3,0,2,0,0,1,1
9070,135,2,0,1,0,0,1,1
9071,212,12,0,3,0,0,1,1
9072,186,1,0,2,0,0,1,0
9073,226,4,1,1,0,0,1,1
9074,210,1,0,1,0,0,1,1
9075,495,1,0,1,0,0,1,0
9076,167,1,0,1,0,0,1,0
9077,259,2,0,1,0,0,1,0
9078,239,2,0,2,0,0,1,1
9079,381,0,0,1,0,0,1,0
9080,193,1,0,1,0,0,1,1
9081,271,4,0,2,0,0,1,1
9082,227,0,0,2,0,0,1,1
9083,182,2,1,2,0,0,1,1
9084,256,3,0,2,0,0,1,1
9085,130,2,0,1,0,0,1,1
9086,295,2,1,1,1,0,1,1
9087,301,3,0,1,0,0,1,1
9088,146,2,0,1,0,0,1,1
9089,167,0,0,1,0,0,1,1
9090,183,1,0,1,0,0,1,0
9091,432,0,0,5,0,0,1,1
9092,250,0,0,1,0,0,1,1
9093,175,1,0,1,0,0,1,0
9094,380,1,0,1,0,0,1,0
9095,257,0,0,1,0,0,1,1
9096,445,1,1,2,0,0,1,0
9097,105,2,0,2,0,0,1,1
9098,984,0,0,5,0,0,1,1
9099,1248,2,0,2,0,0,1,1
9100,85,0,1,1,0,0,1,1
9101,709,0,0,2,0,0,1,0
9102,209,2,0,1,0,0,1,1
9103,134,1,0,2,0,0,1,0
9104,747,0,0,2,0,0,1,1
9105,409,0,0,2,0,0,1,1
9106,135,0,0,1,0,0,1,1
9107,393,17,1,4,0,0,1,0
9108,255,0,0,1,0,0,1,1
9109,309,4,0,3,0,0,1,1
9110,525,0,1,3,0,0,1,1
9111,325,5,0,1,0,0,1,1
9112,968,4,1,2,0,0,1,0
9113,285,7,0,2,0,0,1,1
9114,372,0,0,1,0,0,1,1
9115,234,0,0,1,0,0,1,1
9116,349,1,0,2,0,0,1,0
9117,487,2,0,1,0,0,1,1
9118,232,4,0,1,0,0,1,1
9119,208,1,0,1,0,0,1,0
9120,414,1,1,1,0,0,1,1
9121,296,2,0,1,1,0,1,1
9122,342,0,0,1,0,0,1,0
9123,238,1,0,2,0,0,1,0
9124,541,0,0,1,0,0,1,0
9125,160,0,1,1,1,0,1,0
9126,1628,8,0,2,0,0,1,0
9127,260,1,0,5,0,0,1,0
9128,357,3,0,1,0,0,1,1
9129,310,0,0,1,0,0,1,0
9130,346,0,0,1,0,0,1,1
9131,415,5,1,1,0,0,1,1
9132,244,1,0,2,0,0,1,1
9133,284,1,0,1,0,0,1,1
9134,154,2,0,1,0,0,1,1
9135,155,3,0,1,0,0,1,0
9136,352,0,1,1,0,0,1,1
9137,472,0,0,1,0,0,1,0
9138,350,1,0,1,0,0,1,0
9139,274,1,0,1,0,0,1,0
9140,705,0,0,2,0,0,1,1
9141,271,0,0,2,0,0,1,1
9142,208,0,0,2,0,0,1,1
9143,439,5,0,3,0,0,1,1
9144,821,1,0,5,0,0,1,0
9145,232,2,0,3,0,0,1,1
9146,360,5,1,2,0,0,1,1
9147,696,0,0,10,0,0,1,0
9148,929,1,0,5,0,0,1,1
9149,344,0,1,1,0,0,1,1
9150,415,4,0,2,0,0,1,1
9151,308,0,0,2,0,0,1,1
9152,620,0,1,3,0,0,1,1
9153,329,0,0,2,0,0,1,1
9154,254,2,1,3,0,0,1,1
9155,288,4,0,7,0,0,1,1
9156,179,1,1,1,0,0,1,1
9157,265,3,1,1,0,0,1,1
9158,854,0,0,1,0,0,1,1
9159,479,0,0,2,0,0,1,1
9160,343,0,0,2,0,0,1,1
9161,595,0,0,1,0,0,1,0
9162,395,0,0,1,0,0,1,0
9163,456,9,0,2,0,0,1,1
9164,207,2,1,3,1,0,1,0
9165,149,0,0,3,0,0,1,1
9166,336,0,0,5,0,0,1,1
9167,429,0,1,1,0,0,1,1
9168,441,1,0,2,0,0,1,1
9169,798,5,1,1,0,0,1,1
9170,805,1,0,1,0,0,1,1
9171,422,3,0,1,0,0,1,0
9172,232,0,0,1,0,0,1,0
9173,582,1,0,4,0,0,1,0
9174,141,0,0,2,0,0,1,0
9175,166,3,0,3,0,0,1,0
9176,420,2,0,1,0,0,1,0
9177,321,4,0,3,0,0,1,0
9178,351,0,0,1,0,0,1,1
9179,476,1,0,1,0,0,1,1
9180,324,0,0,2,0,0,1,0
9181,279,19,0,3,0,0,1,0
9182,314,1,0,1,0,0,1,1
9183,443,0,0,1,0,0,1,1
9184,283,1,0,2,0,0,1,1
9185,546,0,0,2,0,0,1,0
9186,412,0,0,2,0,0,1,0
9187,330,3,0,2,0,0,1,1
9188,222,1,0,2,0,0,1,1
9189,726,0,0,3,0,0,1,1
9190,324,3,0,3,0,0,1,1
9191,221,0,0,3,1,0,1,0
9192,170,2,0,4,0,0,1,1
9193,406,2,1,1,0,0,1,0
9194,364,0,1,3,0,0,1,1
9195,415,0,0,7,0,0,1,1
9196,294,4,0,3,0,0,1,1
9197,322,1,1,1,0,0,1,1
9198,467,2,0,1,0,0,1,1
9199,2062,1,0,2,0,0,1,1
9200,264,0,1,2,0,0,1,1
9201,367,2,0,2,0,0,1,1
9202,267,0,1,2,0,0,1,0
